,lat,lon,alt,doy,isc_og_per
66,-79.74434447472312,105.31346839704075,751.0588556708817,23,3.3976201513066684
67,-80.52214579514362,97.84344283328892,750.8156545555803,23,3.453180864418859
68,-81.27251102107968,86.18730323608888,750.8621183246369,23,4.092771525545835
69,-81.62125060194066,72.9993946981479,750.8235715468372,23,4.093903528346776
70,-81.52018831812342,59.4310945521989,750.8340158152541,23,4.1515356557564775
71,-80.98119556243995,46.82187808926478,750.9553048702783,23,4.794571680517268
72,-80.33360598137497,38.50512269899244,751.2086425272682,23,4.80145791372022
73,-79.51723265077466,31.34287956710262,750.9501637445082,23,4.80145791372022
74,-78.22759680583556,23.474968685095476,750.9100840873398,23,4.918917337578521
110,79.97737594082466,-157.3782216518012,734.1038191666394,23,2.403945055364831
111,79.0907949290361,-164.06582610788158,733.7739942856242,23,2.2489808331239702
112,77.73139588060462,-171.35710139535547,733.9167914306227,23,2.4004991658695074
113,76.22132882560057,-177.17468669892418,734.0008438337536,23,2.663191002838694
114,74.60787121692518,178.14371540194742,733.8705330993971,23,2.868956420819768
115,72.91863936397473,174.329891401813,734.0005898509944,23,3.1308379309913814
116,71.61607360777158,171.87587614286915,734.3863628108693,23,3.2598280470025776
117,70.28668194758309,169.7231121697108,734.1598844164037,23,3.391727174801362
118,68.48520367534266,167.2750837711218,734.3924793642527,23,3.467007010315859
119,66.65541399396665,165.16687701472355,734.6200120645162,23,3.5338800144381732
120,64.80496636026133,163.3373560398851,734.8110354010105,23,3.6578844454632
121,62.9376823399226,161.72996405985086,734.8659809596647,23,3.4878591276062965
122,61.52717965732654,160.60735054679571,735.4000428937306,23,3.431307902720948
123,60.5835294917235,159.86850650943163,735.6110431301568,23,3.318390665970017
124,57.738948195992926,158.09978602765727,735.8214211468785,23,3.2011831484753284
125,51.035559907367855,154.6058604562927,736.830624807626,23,2.272635484999941
126,44.27588994818305,151.87685938516438,737.6018655574862,23,2.0518938693507627
127,37.48356880910215,149.6086163003759,738.8902663251456,23,0.6554631730032678
128,30.668493250462138,147.76472948170147,740.0334570673022,23,-0.036660032931568054
129,23.84228894244245,145.98818273122703,741.0678813780833,23,-0.25233248446770995
130,17.00838476798331,144.34016066579926,742.398796958224,23,-0.25233248446770995
131,10.169170767040933,142.77468662350748,743.7281348482175,23,-0.35982009882316035
132,3.3290934319236976,141.25485607610233,744.7885140722401,23,0.11755124783874304
133,-3.5107640108207883,139.74735826643428,745.7928668345685,23,-0.09752585258758772
134,-10.34701623968813,138.35374832465328,746.7763246880695,23,-0.2047182457680985
135,-17.175903929263903,136.7858028342674,747.4229360940608,23,-0.3116808569841534
136,-23.999540394760345,135.13932995012294,748.2218569229144,23,-0.3116808569841534
137,-30.81141357365612,133.36344263597042,748.997122404694,23,-0.3116808569841534
138,-37.60493264982655,131.39055289000976,749.329507363359,23,-0.31549796724957835
139,-44.37502587122721,129.1223218119137,749.8941076415249,23,0.3741839247090706
140,-51.11008909064138,126.52028713666411,750.1477413625435,23,0.2666008343811477
141,-54.93333146268343,124.55518178947176,750.3727107844697,23,-0.31549796724957835
142,-57.78614067390981,123.02765630967394,750.5270895024678,23,0.2666008343811477
143,-59.20503986902583,122.1157732782957,750.3592544751509,23,0.2666008343811477
144,-61.0899548518256,120.83459187184582,750.3244340519168,23,0.2666008343811477
145,-62.962112225098195,119.40795076137232,750.4506820026545,23,0.2666008343811477
146,-64.35887779546138,118.19296408578319,750.8260481590614,23,0.2666008343811477
147,-65.74442734080445,116.85695251692616,750.4825853151196,23,0.557650235196494
148,-67.57771658286534,114.90306563728225,750.5531775273657,23,0.8486996360118626
149,-69.38602014739413,112.64735676082049,750.6751530610818,23,0.8478056761705988
150,-71.16304669557645,110.00529979275022,750.7504121967149,23,1.4840817463240619
151,-72.89852337635772,106.86209942039783,750.7327765499394,23,1.5387305929793316
152,-74.16748870286769,104.05956770741689,750.89146310454,23,2.121243491326452
153,-75.39684722330912,100.81186763455428,750.7561338005798,23,2.1214488038944657
154,-76.95729306002112,95.65077247141204,750.8055421108338,23,2.704167014809622
155,-78.39485054856642,89.21232957731698,750.8162528666053,23,3.106155969070157
156,-79.65947321958267,81.12756431130614,750.8044059720287,23,3.3976201513066684
157,-80.67782060207982,71.10624437226899,750.8602858044269,23,3.689291625839841
158,-81.23010613220153,62.25917258937474,751.0557236351542,23,4.093903528346776
159,-81.55722957780247,52.49974857113465,750.9204464936065,23,4.093903528346776
160,-81.60542025118684,38.89786606372851,750.9594292110978,23,4.0955397367222535
161,-81.20311691684356,25.83656968077717,750.8020601308999,23,4.502257903474849
162,-80.40774140979947,14.40766044546909,750.8833304064938,23,4.80145791372022
205,77.84503482760667,164.26959843155092,734.301697242825,23,2.2112940922741187
206,76.73150335755625,159.6803711577459,734.008442010565,23,2.474911586195372
207,75.14927712976882,154.6623819312033,734.0642949970515,23,2.436948944367301
208,73.48051183854712,150.58588864521184,734.3224688450837,23,3.0014192726897537
209,72.19017472204828,147.98185890768386,734.5580765330824,23,2.7737898644304426
210,65.87904589820303,139.41654858398311,734.9457607088798,23,3.183377920010644
211,59.31395335313728,134.22319848496755,735.7479713891425,23,2.72545920610332
212,52.63063778287937,130.4789931754806,736.5774069400541,23,2.3839233019096406
213,45.88218205184267,127.60397944472399,737.5600302796147,23,2.1627003388067667
214,39.095176447275364,125.24681549568729,738.7365191824038,23,1.3529220517837004
215,32.28762080458168,123.2154438702254,739.7246859716997,23,0.5466455382400426
216,25.462952463806882,121.40136958258141,741.0137040061054,23,-0.25615186720884253
217,18.630009154863604,119.85351226796139,742.3759294531819,23,-0.47088746635035594
218,11.79197069998026,118.27107322202083,743.4540526746559,23,0.11755124783874304
219,4.952977125484086,116.74262810734344,744.4840659597285,23,0.009897063802477568
220,-1.8873843075358052,115.23663620308456,745.4824871847841,23,-0.09752585258758772
221,-8.725733959686744,113.72296349177749,746.4084820157286,23,-0.09752585258758772
222,-15.557859826726226,112.2957367439654,747.4084454715876,23,-0.09752585258758772
223,-22.380754493298635,110.67243373460215,748.0657274400428,23,-0.10135116294379687
224,-29.196666463556124,108.93169027165476,748.6049248239415,23,-0.10135116294379687
225,-35.995024055796826,107.01274608461682,749.2847716846081,23,-0.20853945167969012
226,-42.772823297285974,104.83052121757713,749.757340226849,23,-0.20853945167969012
227,-49.51703513596479,102.23036390881255,750.2622868815924,23,0.4819981299430065
228,-51.91544454588294,101.21072066601458,749.9090984016102,23,-0.10135116294379687
229,-53.82806372134867,100.29879572527483,750.0531169774231,23,-0.20853945167969012
230,-55.734987384038725,99.31300589299491,750.1139482514045,23,-0.20853945167969012
231,-57.16090942833214,98.48416010992786,750.496904567337,23,-0.20853945167969012
232,-58.58152341559981,97.59941830778061,750.0700954424165,23,0.3732941711490412
233,-60.469464690814796,96.36213109154453,750.1002740122376,23,0.3732941711490412
234,-62.81369197126481,94.64464148160413,750.4670595446833,23,0.3730923732013336
235,-64.21005140191312,93.44028218905586,750.4197757878501,23,0.3730923732013336
236,-66.0581418459018,91.69256884022461,750.4263134320963,23,0.3730923732013336
237,-67.43288090568,90.19386337175445,750.7411333802183,23,0.3730923732013336
238,-68.79224131731344,88.51864149199885,750.4507686477655,23,0.664450892888846
239,-70.58115143996288,86.01370636804413,750.6400235761093,23,0.9558094125763805
240,-72.33201228974326,83.05328105156264,750.5532118579531,23,1.2471679322638929
241,-74.03439523459546,79.49771788953986,750.5264241405121,23,1.5385264519514052
242,-75.67019692157685,75.16650310222467,750.657796772909,23,2.2309342531739107
243,-76.83764458096013,71.22925995773963,750.82033315028,23,2.2309342531739107
244,-77.93761128210278,66.58310821508742,750.7196707578232,23,2.8142772022402784
245,-79.26758489508607,59.085548912897,750.7071420099701,23,3.1059486767734734
246,-80.37584796173749,49.72579217544043,750.780614039495,23,3.453180864418859
247,-81.18356789251422,38.366057769368766,750.7152798134721,23,3.800786423140168
248,-81.60021221896616,25.351495557048523,750.9007449945984,23,4.093903528346776
249,-81.62019389896247,15.08524709939665,751.1513972239682,23,4.093903528346776
293,79.28752689679354,147.46664873718785,733.9313898616501,23,2.0604483415744834
294,77.95705811181313,139.89959455480349,733.9768252175136,23,2.2112940922776714
295,76.46771134372861,133.88285128516884,734.1154661458595,23,2.3607959938756196
296,74.86760129210863,129.03965196275882,734.2560722552653,23,2.627256484798357
297,73.61435603661306,125.98319289517642,734.5121730115916,23,3.0014192726933064
298,72.32625956430465,123.34063649070636,734.4455488050398,23,2.717039629545903
299,71.01167059443726,121.03736393188244,734.6077219981598,23,3.1459794072216996
300,66.48428656676278,115.24745298621048,735.1696058377911,23,3.176013320113902
301,59.936118178361134,109.71742171411688,735.7963569692574,23,2.72545920610332
302,53.260616831560924,105.86468337261871,736.462745706277,23,2.3839233019096406
303,46.517105883475054,102.92426470691957,737.70537176373,23,0.9833339086353199
304,39.73188380048654,100.52800542147418,738.7319669115486,23,0.7645166009440318
305,37.303068567201294,99.69052880291382,732.4996635485177,23,0.06769452997645864
306,33.89927395852897,98.80446419099847,739.6946516546714,23,0.06769452997645864
307,32.43921639366009,98.37386363346063,739.6839208719603,23,-0.040487673867217744
308,30.490456095112595,97.85326700942134,739.933372181009,23,-0.040487673867217744
309,28.5403762203048,97.34717651129203,740.3071930301603,23,-0.09449110713430908
310,26.591177950536782,96.85707343772681,740.7818183571326,23,-0.14843622086760933
311,24.640233187453653,96.3787059569782,741.1184635772834,23,-0.14843622086760933
312,23.17541598902981,95.99553538946475,741.6299881824689,23,-0.14843622086760933
313,22.20026874836573,95.70188805977621,741.5966161933829,23,-0.25615186720884253
314,19.759595141617027,95.16537436470698,741.9505824228254,23,-0.25615186720884253
315,17.80763026260396,94.72030917437476,742.1530067076646,23,-0.25615186720884253
316,15.852262880680836,94.28252537402453,742.5194377060652,23,-0.25615186720884253
317,13.899530423083917,93.84904947699387,742.8262840022517,23,-0.3636353658155289
318,12.433048770314803,93.49669149700458,743.4154788504875,23,-0.35982009882316035
319,10.968471322499768,93.14752848109788,743.4009375183523,23,-0.35982009882316035
320,9.013837180686282,92.72623740374209,743.746242764134,23,-0.35982009882316035
321,7.060103664884119,92.307638770646,743.9996227532483,23,-0.35982009882316035
322,5.106120079105161,91.89339959043838,744.2155057851478,23,0.11755124783874304
323,3.1507195898953757,91.47839439405378,744.6359186021973,23,-0.2284613325252871
324,1.6858740967211996,91.13703621226178,745.1911504037516,23,0.009897063802477568
325,0.22114995144394145,90.79883273022196,745.1107443909086,23,-0.043843256245623685
326,-1.7337572132481092,90.38643581396707,745.4102266976697,23,-0.09752585258758772
327,-3.6868193999871375,89.97380352160963,745.7270483983702,23,-0.09752585258758772
328,-5.6403601384703075,89.55886988210875,745.9746962210238,23,-0.2047182457680985
329,-7.594233031168441,89.1433456281345,746.1649960357727,23,-0.20697087159941008
330,-9.058603281463201,88.79810515787013,746.6757506784088,23,-0.2047182457680985
331,-10.523349248676585,88.45207903992066,746.6244310189122,23,-0.20853945167969012
332,-12.474784151056884,88.02853787806713,746.8328037122701,23,-0.20697087159941008
333,-14.913759268979396,87.52493569664793,747.4006473456147,23,-0.20853945167969012
334,-21.738707134277902,85.90902918650565,748.2812451464479,23,-0.10135116294379687
335,-28.555350929635686,84.1820020288517,749.0223101671754,23,-0.10135116294379687
336,-35.35518878459879,82.28407824434689,749.626377717108,23,-0.10135116294379687
337,-42.135237747668775,80.1293583833621,750.0164067328296,23,-0.10135116294379687
338,-48.88300164878072,77.70379237711393,750.1499778820926,23,0.3741839247090706
339,-55.58117766421864,74.51187305714862,750.608436480944,23,-0.20962466617372444
340,-62.19595352942953,70.2161367692692,750.8640325803017,23,0.3730923732013336
341,-68.64746792410743,63.82149454886789,751.073005393414,23,0.9558094125763805
391,78.41704310580931,117.29528538945375,733.8950387459608,23,2.325753428318733
392,76.97310809965845,110.80153752985018,733.9050081202149,23,2.4768126694024284
393,75.40542638590064,105.60565465255168,734.0796288475813,23,2.7412877582880357
394,73.75072086831399,101.40339072030588,734.331362749137,23,3.008771410239275
395,72.03026534193302,97.94663042313174,734.3852404317631,23,3.3242213177443247
396,70.70995582820171,95.69867356783867,734.6717657742247,23,3.75219967024647
397,69.36624125087117,93.72724683292196,734.6430454365182,23,3.83294825621745
398,67.54969648867464,91.4651794624955,734.820392363441,23,3.9601949151361726
399,65.709898968421,89.5083092014068,734.8397992966693,23,3.732335005480114
400,64.31776243859348,88.17402660885219,735.3339807536358,23,4.156424536456393
401,58.6649919317396,83.97680353677941,736.0644178615858,23,3.798004561805368
402,51.973065835443606,80.34116870033726,736.7501618900069,23,2.862953245866473
403,45.21982013326386,77.52743143608772,737.8021290505767,23,2.050784073043932
404,38.43160544203474,75.20865847324002,738.9223475957142,23,0.6554631730032678
405,36.00109459716058,74.51773410214408,739.1604603744336,23,0.5466455382400426
406,34.054878780659955,73.9653463190824,739.4365795372778,23,0.2530789321864013
407,32.10856169442938,73.4291011228066,739.7920449650919,23,-0.09449110713430908
408,30.159313536497187,72.91256679951552,740.0789925965828,23,-0.14843622086760933
409,28.6980545500201,72.50429914085656,740.7575443452788,23,-0.14843622086760933
410,27.234713344062218,72.10247688680569,740.522868918737,23,-0.2023231094870792
411,25.284521200077258,71.61983533460067,741.0654111896283,23,-0.25615186720884253
412,23.33331142781369,71.14832553865799,741.2379981972708,23,-0.25615186720884253
413,21.380478619633294,70.68790517339498,741.7070093105986,23,-0.25615186720884253
414,19.428068637700992,70.23608416777242,741.9966850909796,23,-0.25615186720884253
415,17.964077995456144,69.86996554493169,742.5820485835748,23,-0.3636353658155289
416,16.498486024262686,69.50951331763487,742.5346534961991,23,-0.3636353658155289
417,14.544973882397164,69.07494955811865,742.7792554986227,23,-0.3636353658155289
418,12.592045256617196,68.6470789070149,743.1998546524555,23,-0.3636353658155289
419,10.636632141728875,68.22263338794868,743.601985245994,23,-0.3636353658155289
420,9.171570520299069,67.87628263721719,743.9892404495731,23,-0.35982009882316035
421,7.705645819466472,67.53069310941714,744.0159660557456,23,-0.36206922362282956
422,5.751668529020173,67.11393413246302,744.2072738265852,23,-0.3636353658155289
423,3.798153715227447,66.70060603824548,744.7299589375698,23,-0.3636353658155289
424,1.8432361541549211,66.28792561803573,745.0854773413912,23,-0.4172902941124934
425,-0.11057371450487946,65.8755191598077,745.178659367094,23,-0.4693230100084045
426,-1.575154334688297,65.53491702215871,745.6495947261501,23,-0.47088746635035594
427,-3.0419918620586577,65.19418792924438,745.6756401020921,23,-0.47088746635035594
428,-4.993817779790339,64.78113134424892,746.0383498040701,23,-0.47088746635035594
429,-6.9476781772684015,64.36687069753748,746.2821247408074,23,-0.47088746635035594
430,-10.364135761338543,63.60294800601425,747.0220288942846,23,-0.47088746635035594
431,-17.195209505182767,62.03619833125448,747.9304817924112,23,0.00606764017481165
432,-24.017240955633824,60.38936670100875,748.5343999626484,23,0.00606764017481165
433,-30.827649485478588,58.737563611636595,749.189197281883,23,0.00606764017481165
434,-37.622152288981454,56.76627229002485,749.5522397699724,23,-0.10135116294379687
435,-44.39261286642744,54.49847190465739,750.2786419689519,23,-0.10243754309153807
436,-51.125443328446444,51.769708586241386,750.569077476116,23,0.3730923732013336
437,-57.802124359925934,48.275609721954474,750.7184299811943,23,0.3730923732013336
438,-64.37451678151498,43.5592932136096,750.9087844943879,23,0.3730923732013336
439,-70.73470194016086,36.03872765415113,751.0560636474493,23,0.9558094125763805
491,78.18136290331915,91.23113526002439,733.8703069686635,23,2.215787136503211
492,77.09417488896364,86.38034304567931,734.362840329346,23,2.479416218618713
493,75.93395874406225,82.28419467155398,734.0306941184672,23,2.4964944713505632
494,74.71842705222237,78.79294605240581,734.3826204541529,23,3.122972809788549
495,72.60306954371448,74.09842432176157,734.3206844919523,23,3.0812163845195917
496,70.8504083859127,71.04606411770519,734.4169258631064,23,3.400524874932165
497,69.06066302782308,68.46688966133947,734.665485616737,23,3.4772299912865234
498,67.69537945957924,66.75069456353754,734.972584224236,23,3.903136141677943
499,66.3189211402816,65.21004660820371,734.8041262159759,23,3.732335005480114
500,64.92938962365312,63.81647983006445,735.1564402144131,23,3.665283440835454
501,63.06272021992747,62.1933358212558,734.3290966725763,23,3.4386907252878407
502,60.71149836251425,60.448250216041934,735.4381965962248,23,3.318390665970017
503,53.567752149643965,56.24634643211937,736.6870737654508,23,1.7946469405205612
504,46.82595903275001,53.27299954557815,737.6393834558721,23,1.4617468387633004
505,40.04326568767774,50.8595814861547,738.6624183305057,23,0.7634208046374269
506,33.23769074945556,48.79116596078298,739.7873542024545,23,0.5455521112427197
507,26.41642223148483,47.074793450378515,741.1977639553843,23,-0.14843622086760933
508,19.584507509634463,45.387041240594876,742.465801663524,23,-0.3636353658155289
509,12.74741807138119,43.79683346500933,743.6493339501831,23,-0.47088746635035594
510,5.908241637847267,42.263547626066455,744.5568692429042,23,0.00606764017481165
511,-0.931245599734083,40.753817621814626,745.7229030303452,23,0.00606764017481165
512,-7.767235727304338,39.24345580298949,746.6513266558495,23,-0.10135116294379687
513,-14.60084460168585,37.82477998937432,747.6234335618819,23,-0.31549796724957835
514,-21.424214330943947,36.21032194435783,748.3379379030439,23,0.15924811662735294
515,-28.240605871963556,34.49092274410122,748.8534830876415,23,-0.31549796724957835
516,-35.03978972778122,32.603026735913666,749.6026439787602,23,-0.20853945167969012
517,-41.82134809737716,30.462264443380743,750.0294664068651,23,-0.20962466617372444
518,-48.57062524014064,27.93369603702699,750.5236629694746,23,0.48090540597482967
519,-55.27343114575522,24.905149288946465,750.6543147207376,23,-0.20962466617372444
520,-61.89108337939732,20.675359664627084,750.9372872106733,23,0.48090540597482967
521,-68.35242307624767,14.417633139164122,751.0873774025877,23,1.0642483550411974
573,78.62949410550546,68.70080894408657,733.8403036170048,23,2.387579877126056
574,77.2113911827977,61.97039787643462,734.0214721193197,23,2.593791562992487
575,75.66005824883085,56.59605584047242,734.1273719999326,23,2.801714869940719
576,74.01698162518197,52.2499104335282,734.1620899201671,23,3.065840475005488
577,72.73933013284606,49.48785715804448,734.4830407685322,23,3.3813070150170654
578,71.43077597020356,47.07594258009372,734.3421114466219,23,3.2204364572302246
579,69.6505778046626,44.353574702657525,734.4969973889692,23,3.591129956749084
580,67.83911376992818,42.034484405266724,734.609729109503,23,3.6618875676168727
581,66.00157897794547,40.038340692407395,734.845210946185,23,3.732335005480114
582,64.61023685737916,38.67641698120965,735.2531470148888,23,3.562094490495582
583,63.21074840897707,37.43160598056654,735.1222612510173,23,4.099476852948825
584,61.33111577084377,35.9778168969695,735.4374708439082,23,3.975494877532748
585,59.4403649828156,34.67671108613555,735.5102177249573,23,3.805413558810389
586,57.53937415798648,33.495948696710606,735.7910312296708,23,3.6882788749631468
587,55.15393561205023,32.19799041248679,736.4365175081039,23,3.5721092717941216
588,48.42681086079823,29.050241990257607,737.3927718724453,23,2.050784073043932
589,41.65191178802697,26.526166114828996,738.3154643704293,23,0.7634208046374269
590,34.85100692848246,24.38821997503148,739.4637708862583,23,-0.041574715894643344
591,28.032682671859337,22.502115161691147,740.8383679053313,23,-0.14843622086760933
592,21.204028585190027,20.782673821770373,742.0236375082741,23,-0.3636353658155289
593,14.36649525651348,19.298220477285362,743.162855388252,23,0.11371770208430387
594,7.526705859393631,17.752893787470796,744.4089843394622,23,0.00606764017481165
595,0.687989738808832,16.24288029551527,745.5985146919156,23,-0.10135116294379687
596,-6.1486538750541335,14.734656008183176,746.5782111127846,23,-0.10135116294379687
597,-12.982839196467166,13.199361999063086,747.203329672694,23,-0.20853945167969012
598,-19.810811680550916,11.733462232924653,748.1600871501569,23,-0.31549796724957835
599,-26.62779639299411,10.043250057222055,748.7378356667768,23,-0.20853945167969012
600,-33.433858319546815,8.19821318059642,749.3986836044778,23,-0.20962466617372444
601,-40.21781440272774,6.12857795419381,749.8817605548784,23,-0.20962466617372444
602,-46.97700696165466,3.7076187387153587,750.180922869964,23,-0.20962466617372444
603,-53.69278118191622,0.7312884239898927,750.647389845728,23,-0.10243754309153807
604,-60.335193791069024,-3.0556723213175627,750.6298062565484,23,0.48090540597482967
605,-66.84575689079996,-8.702797773883466,750.7075294467868,23,0.4825674561605542
645,78.73182864930058,44.410666046216555,734.2568800552226,23,2.4449725202945194
646,77.69244469138077,39.09999835688975,734.0318591569549,23,2.4050005272459707
647,76.1798910489779,33.32159038784703,734.0059054624699,23,2.9201564089168075
648,74.56404052510167,28.667465361977438,734.1027934188205,23,3.1801685198710183
649,72.87222835591163,24.87143216231526,734.3347856211831,23,3.4432111580731783
650,71.12776377449033,21.723513576809324,734.5094351101443,23,3.5200601198733805
651,69.79067551339335,19.669471802671403,734.7468388680973,23,3.5341486481240914
652,68.43627405760938,17.842893936930118,734.6548979762847,23,4.0807125369385355
653,66.607031409892,15.74661438604136,734.8855204783358,23,4.150336060783322
654,64.75534456037659,13.922638463938075,735.0108483539734,23,4.219654717114274
655,62.88875910605857,12.318375924355754,735.2269307353954,23,4.099476852948825
656,61.00620850089651,10.894397937614718,735.4991808234881,23,3.923516623451073
657,59.58844454077571,9.889368552153178,735.8529265289399,23,3.805413558810389
658,58.16390131414554,8.955367449948069,735.7678869049778,23,3.805413558810389
659,56.257724406988316,7.850623611845509,735.964011701094,23,3.3328320722211036
660,52.908397452664495,6.100005730385029,736.8418873158034,23,2.8646546973995157
661,46.16112442865854,3.1927018749871374,737.6688434164462,23,0.8727096044826688
662,39.37701254526787,0.9435615948216889,738.852584729585,23,0.6543685626333895
663,32.56873708027369,-1.0990670778234672,740.0129788361173,23,-0.041574715894643344
664,25.745732565848684,-2.9211409126933057,741.2099820673056,23,-0.25723656392626637
665,18.915659519703002,-4.598029241753039,742.354325387183,23,-0.3636353658155289
666,12.078245389571258,-6.183380991720551,743.5145607261802,23,0.00606764017481165
667,5.236468386726072,-7.712543962471143,744.8020807188668,23,0.00606764017481165
668,-1.6021499585809011,-9.094564817459172,745.8365251562573,23,-0.5779089152783357
669,-8.43720200022161,-10.608286608575291,746.6763722369569,23,-0.5779089152783357
670,-15.26943811150463,-12.159587445187396,747.631002479271,23,0.00606764017481165
671,-22.096213992296928,-13.778876731613222,748.2514300830435,23,0.004980091866579883
672,-28.90893674839203,-15.515098948552138,748.8650993980218,23,0.004980091866579883
673,-35.70808294817183,-17.4217346790279,749.6538326290556,23,0.004980091866579883
674,-42.48631337096513,-19.469489745097984,749.686709060139,23,0.004980091866579883
675,-49.23141193289039,-22.04706901321335,750.1573021517243,23,0.48090540597482967
676,-55.927282970641706,-25.28043872456147,750.4886651564029,23,-0.3149331596069671
677,-62.53502933197544,-29.654873997725023,750.844638253162,23,0.3747526400564638
678,-68.97470516030643,-36.20887952012213,751.0157132287477,23,0.9574793181281294
718,78.83488467712364,20.12279952917097,733.9004756944032,23,2.5024295416442355
719,77.4402577877875,13.154178463491302,733.8952173558455,23,2.59710135733906
720,76.3016289629628,8.839332886531468,734.3938278562937,23,2.9774621163746406
721,75.10098510675844,5.164484585112437,734.0760764047109,23,2.9931602246706435
722,73.4320333850302,1.1134148376716928,734.1980562482104,23,3.2571011354955104
723,71.70331092079081,-2.2240915851335323,734.3367354613911,23,3.577190887847448
724,69.92836569922149,-5.019146991499488,734.4979329632724,23,3.597312969956934
725,68.12204531615168,-7.396203098092171,734.5749281762046,23,3.973318402874626
726,66.74833857727091,-8.985408245903976,734.9737114256941,23,3.8023081925637747
727,65.36375881708152,-10.422018442110366,734.9236785818312,23,4.340811913374298
728,63.50037609023159,-12.092035709349103,735.1959026065888,23,4.105690207707857
729,61.62324654058715,-13.574006275224813,735.3707668450243,23,3.9857680992703814
730,59.734779359539026,-14.899935286109683,735.4849214556143,23,3.866820277951599
731,3.2073287676396607,66.32208107423673,-2918.1872287296633,23,3.6923348052373406
732,56.4073016786042,-16.953426564047895,736.2561083883056,23,3.6923348052373406
733,55.45003828272909,-17.534458122952653,736.2464502711282,23,3.5721092717941216
734,50.6524019442869,-19.78243681019091,736.9671364730339,23,2.752965744005764
735,43.891556969665864,-22.482868917719994,738.1451777208422,23,1.351819856671832
736,37.09831680210309,-24.72970076418162,739.2055970570746,23,0.6543685626333895
737,30.284538672498044,-26.688115941855234,740.3789192783815,23,-0.041574715894643344
738,23.45724059061599,-28.454684463124664,741.4195331699884,23,-0.1495220889736526
739,16.62250741801226,-29.969041038130403,742.682752480775,23,-0.25723656392626637
740,9.784828628839168,-31.532399342491644,743.7606001192553,23,-0.25723656392626637
741,2.945094149362836,-33.05066864693563,744.982214276979,23,-0.3636353658155289
742,-3.894687099216384,-34.55754383831835,746.0999809534978,23,-0.47088746635035594
